Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1999-05-21,27.60227,27.60227,26.99651,27.10394,241210
1999-05-24,25.49362,26.69756,25.49362,26.60444,38757
1999-05-25,25.60193,26.10231,25.60193,26.10231,84703
1999-05-26,25.49362,25.99429,25.49362,25.49362,39375
1999-05-27,25.99429,25.99429,24.9947,24.9947,103360
1999-05-28,24.10196,24.60234,23.99423,23.99423,110248
1999-05-31,23.39927,23.39927,22.49368,22.89918,39328
1999-06-01,22.80401,22.89918,22.3991,22.49368,112240
1999-06-02,22.30451,23.39927,21.9933,22.3991,78756
1999-06-07,21.9933,21.9933,21.19573,21.19573,144553
1999-06-08,20.80366,21.00656,20.50647,20.60077,91544
1999-06-09,20.10097,21.49322,20.10097,21.19573,145888
1999-06-10,21.60153,22.49368,21.60153,22.30451,124911
1999-06-11,22.60199,22.69629,21.9933,22.3991,113844
1999-06-14,21.9933,22.49368,21.9933,22.3991,106185
1999-06-15,21.9933,22.30451,21.9933,22.1962,97247
1999-06-16,21.80442,21.80442,21.10115,21.30404,28097
1999-06-17,21.60153,22.89918,21.60153,22.49368,268819
1999-06-18,23.69704,24.49432,23.69704,24.39973,115020
1999-06-21,23.69704,23.69704,22.89918,23.10179,42630
1999-06-22,24.39973,24.49432,22.30451,23.89936,181162
1999-06-23,23.80506,23.80506,22.99406,23.49386,163386
1999-06-24,22.99406,22.99406,22.1962,22.1962,184586
1999-06-25,23.99423,24.80436,23.99423,24.69693,297747
1999-06-28,25.19584,25.69681,24.9947,25.19584,230646
1999-06-29,25.10359,25.10359,24.19684,24.69693,133135
1999-06-30,24.69693,25.69681,24.10196,25.69681,101660
1999-07-01,26.99651,27.60227,26.49467,27.39879,344262
1999-07-02,26.99651,26.99651,26.10231,26.19835,180760
1999-07-05,25.19584,25.19584,24.10196,24.39973,155518
1999-07-06,23.80506,24.19684,23.80506,23.99423,146024
1999-07-07,21.49322,23.60187,21.49322,23.10179,2134688
1999-07-08,23.49386,25.80482,23.49386,25.69681,1881838
1999-07-09,25.80482,29.30455,25.80482,28.80534,1412871
1999-07-12,27.99668,28.69733,27.99668,28.49589,973034
1999-07-13,27.69774,27.99668,27.39879,27.49251,558865
1999-07-14,26.99651,28.49589,26.49467,27.99668,478245
1999-07-15,27.90034,28.99802,27.90034,28.69733,564217
1999-07-16,27.99668,28.10178,27.49251,27.90034,714930
1999-07-19,27.49251,27.80692,26.99651,27.69774,209434
1999-07-20,27.49251,27.99668,27.49251,27.90034,363944
1999-07-21,26.99651,26.99651,26.69756,26.69756,174334
1999-07-22,26.90104,26.90104,25.99429,26.30549,174552
1999-07-23,24.9947,25.69681,24.80436,25.19584,98203
1999-07-26,24.9947,24.9947,23.60187,23.80506,114571
1999-07-27,24.89982,25.60193,24.89982,25.49362,177447
1999-07-28,25.19584,25.49362,25.19584,25.39845,180339
1999-07-29,25.30357,25.60193,24.9947,25.39845,104737
1999-07-30,25.99429,26.40154,25.89941,25.89941,138839
1999-08-02,25.60193,26.19835,24.9947,26.19835,72636
1999-08-03,25.99429,26.19835,25.30357,26.19835,129068
1999-08-04,24.9947,25.60193,24.9947,25.60193,99878
1999-08-05,25.60193,25.99429,25.60193,25.99429,118314
1999-08-06,25.99429,26.90104,25.60193,26.19835,254445
1999-08-09,25.99429,26.90104,25.49362,26.30549,138710
1999-08-10,25.19584,25.19584,24.80436,25.10359,64954
1999-08-11,24.9947,25.30357,24.89982,25.19584,52522
1999-08-12,24.9947,25.69681,24.9947,25.69681,109450
1999-08-13,25.49362,25.69681,25.10359,25.49362,175914
1999-08-16,25.49362,25.49362,25.10359,25.10359,94408
1999-08-17,25.10359,25.10359,24.89982,24.89982,116559
1999-08-18,24.69693,24.89982,24.30515,24.60234,103172
1999-08-19,24.9947,24.9947,24.49432,24.69693,85846
1999-08-20,24.69693,24.69693,24.30515,24.60234,69721
1999-08-23,24.9947,25.60193,24.9947,25.49362,247295
1999-08-24,25.30357,25.60193,25.30357,25.49362,213747
1999-08-25,25.49362,26.10231,25.49362,25.99429,164904
1999-08-26,25.99429,25.99429,25.49362,25.60193,274362
1999-08-27,25.80482,26.40154,25.80482,26.40154,164180
1999-08-30,26.10231,26.49467,25.89941,25.99429,142277
1999-08-31,25.69681,25.69681,25.49362,25.60193,144669
1999-09-01,25.60193,25.89941,25.49362,25.60193,197036
1999-09-02,25.99429,25.99429,25.69681,25.80482,465054
1999-09-03,25.99429,26.30549,25.49362,26.30549,198774
1999-09-06,25.99429,25.99429,25.49362,25.60193,278579
1999-09-07,25.19584,25.39845,25.10359,25.39845,148884
1999-09-08,25.99429,25.99429,25.49362,25.69681,212526
1999-09-09,25.39845,25.99429,25.39845,25.60193,141542
1999-09-10,25.99429,25.99429,25.60193,25.99429,107801
1999-09-13,25.89941,25.89941,25.60193,25.60193,154447
1999-09-14,25.69681,25.69681,24.80436,24.89982,197814
1999-09-15,24.89982,25.49362,24.19684,25.49362,200520
1999-09-16,24.9947,25.39845,24.60234,25.19584,252400
1999-09-17,25.19584,25.69681,24.9947,25.60193,184076
1999-09-20,25.49362,25.49362,24.89982,24.9947,173751
1999-09-21,23.99423,24.80436,23.99423,24.49432,141953
1999-09-22,23.99423,23.99423,23.60187,23.60187,88196
1999-09-23,23.39927,23.80506,22.80401,23.60187,279340
1999-09-24,22.30451,22.60199,21.49322,22.1019,87552
1999-09-27,22.30451,23.39927,22.30451,22.99406,154822
1999-09-28,22.99406,23.19637,22.99406,22.99406,292226
1999-09-29,23.10179,23.30468,22.80401,23.19637,128330
1999-09-30,22.99406,23.19637,22.89918,23.19637,226086
1999-10-01,22.99406,23.30468,22.99406,23.10179,205818
1999-10-04,22.99406,23.69704,22.99406,23.69704,171265
1999-10-05,23.49386,23.99423,23.49386,23.89936,196475
1999-10-06,23.60187,23.80506,23.19637,23.60187,87868
1999-10-07,23.60187,23.80506,23.30468,23.49386,78734
1999-10-08,23.49386,23.69704,23.39927,23.69704,166129
1999-10-11,23.49386,23.49386,22.49368,22.69629,161358
1999-10-12,22.69629,22.69629,22.30451,22.3991,141176
1999-10-13,22.49368,23.19637,22.49368,22.99406,258928
1999-10-14,22.49368,22.99406,22.49368,22.99406,104591
1999-10-15,22.89918,22.99406,22.49368,22.60199,334105
1999-10-18,22.3991,22.60199,21.9933,22.49368,137006
1999-10-19,22.60199,22.69629,22.49368,22.69629,119448
1999-10-20,22.80401,22.99406,22.60199,22.99406,293892
1999-10-21,23.19637,23.39927,22.89918,22.89918,201155
1999-10-22,22.99406,23.30468,22.80401,22.99406,64592
1999-10-25,22.99406,22.99406,22.69629,22.80401,61010
1999-10-26,22.99406,22.99406,22.49368,22.99406,60453
1999-10-27,22.80401,22.99406,22.49368,22.99406,50785
1999-10-28,22.99406,23.39927,22.69629,22.99406,103459
1999-10-29,23.60187,23.99423,23.10179,23.99423,199357
1999-11-02,23.99423,23.99423,23.30468,23.49386,86467
1999-11-03,23.49386,24.80436,23.39927,24.69693,140302
1999-11-04,24.49432,24.49432,24.10196,24.39973,223002
1999-11-05,24.10196,24.69693,23.69704,24.60234,201302
1999-11-08,24.30515,24.49432,23.99423,24.39973,131092
1999-11-09,24.39973,25.10359,24.30515,24.30515,207850
1999-11-10,23.99423,24.30515,23.69704,23.80506,161924
1999-11-15,23.19637,23.19637,22.60199,22.99406,289378
1999-11-16,22.99406,23.39927,22.99406,23.10179,43495
1999-11-17,23.39927,23.60187,22.89918,22.89918,226958
1999-11-18,22.99406,23.60187,22.99406,23.30468,135340
1999-11-19,23.30468,23.69704,22.99406,23.49386,166693
1999-11-22,23.69704,23.80506,23.30468,23.30468,104179
1999-11-23,22.99406,23.39927,22.99406,23.19637,86496
1999-11-24,23.30468,23.60187,23.19637,23.30468,259033
1999-11-25,23.49386,24.30515,23.49386,24.30515,147068
1999-11-26,23.99423,23.99423,23.39927,23.49386,131401
1999-11-29,23.60187,23.60187,22.99406,23.30468,124027
1999-11-30,23.30468,23.80506,23.30468,23.69704,94497
1999-12-01,23.69704,24.60234,23.60187,24.60234,585743
1999-12-02,24.30515,24.60234,23.89936,24.10196,218649
1999-12-03,23.99423,24.19684,23.69704,24.19684,75271
1999-12-06,24.19684,24.39973,24.10196,24.10196,118848
1999-12-07,24.10196,24.49432,24.10196,24.39973,133883
1999-12-08,24.49432,25.19584,24.19684,24.39973,291515
1999-12-09,24.60234,24.69693,24.19684,24.69693,186049
1999-12-10,24.60234,24.60234,23.89936,24.49432,264332
1999-12-13,24.39973,24.39973,23.80506,23.80506,148885
1999-12-14,23.30468,23.60187,23.30468,23.39927,416492
1999-12-15,23.49386,23.49386,22.89918,23.10179,261985
1999-12-16,23.19637,23.39927,22.99406,23.10179,111927
1999-12-17,23.49386,23.99423,23.39927,23.60187,189316
1999-12-20,23.80506,23.80506,23.49386,23.60187,94182
1999-12-21,23.60187,24.39973,23.60187,24.39973,288943
1999-12-22,24.60234,25.89941,24.60234,25.80482,294126
1999-12-23,25.60193,26.69756,25.60193,26.40154,358868
1999-12-27,26.60444,27.308,25.89941,26.80733,340680
1999-12-28,26.40154,26.40154,25.80482,25.99429,213882
1999-12-29,25.99429,26.30549,25.80482,26.19835,209769
2000-01-03,27.49251,27.69774,26.60444,26.69756,316036
2000-01-04,26.49467,26.49467,25.19584,25.49362,430588
2000-01-05,24.80436,25.39845,24.80436,25.10359,325369
2000-01-06,24.9947,26.19835,24.80436,25.99429,351632
2000-01-07,26.49467,28.49589,26.49467,27.90034,845486
2000-01-10,28.10178,29.69867,28.10178,28.60391,1036130
2000-01-11,28.30613,28.49589,27.39879,27.69774,570683
2000-01-12,27.80692,27.99668,27.60227,27.90034,330855
2000-01-13,28.90168,31.49699,28.90168,30.49273,1360496
2000-01-14,30.40223,31.29264,30.40223,30.69709,1801482
2000-01-17,30.49273,30.79343,29.99644,30.69709,567307
2000-01-18,30.19788,30.79343,29.1002,29.9001,841533
2000-01-19,29.30455,29.49139,28.80534,29.30455,422353
2000-01-20,29.49139,30.90144,29.20238,30.29714,955301
2000-01-21,29.99644,30.90144,29.99644,30.90144,523086
2000-01-24,30.79343,30.79343,29.69867,29.99644,426863
2000-01-25,29.20238,29.30455,28.39955,29.20238,485430
2000-01-26,29.60525,30.29714,29.60525,29.9001,374933
2000-01-27,29.69867,30.19788,29.60525,30.19788,182504
2000-01-28,29.80376,30.19788,29.20238,29.69867,397963
2000-01-31,29.30455,29.30455,28.90168,29.20238,215349
2000-02-01,29.49139,30.29714,29.1002,29.60525,462098
2000-02-02,29.49139,29.69867,29.1002,29.60525,322352
2000-02-03,29.60525,31.0007,29.60525,30.29714,400333
2000-02-04,30.49273,30.90144,29.39797,30.19788,688076
2000-02-07,29.99644,29.99644,29.30455,29.69867,321616
2000-02-08,29.80376,30.19788,29.49139,30.19788,231611
2000-02-09,30.29714,31.60501,29.49139,29.99644,624645
2000-02-10,29.30455,29.9001,29.30455,29.9001,496950
2000-02-11,29.99644,29.99644,29.49139,29.69867,393999
2000-02-14,29.49139,29.49139,28.99802,29.39797,337726
2000-02-15,29.80376,29.80376,29.39797,29.80376,186335
2000-02-16,29.99644,29.99644,29.39797,29.80376,304629
2000-02-17,30.19788,31.10288,29.80376,29.99644,503450
2000-02-18,30.10154,31.0007,30.10154,30.60367,717109
2000-02-21,28.99802,29.49139,28.99802,29.20238,291358
2000-02-22,29.80376,29.80376,29.1002,29.39797,241346
2000-02-23,29.99644,32.99463,29.99644,31.40358,1296545
2000-02-24,31.99621,34.4981,31.69843,33.10556,1698865
2000-02-25,35.20166,35.20166,33.19898,33.40042,1481664
2000-02-28,32.90413,33.60477,31.79185,33.19898,774528
2000-02-29,33.49968,33.49968,32.49834,32.79611,632164
2000-03-01,32.79611,33.19898,32.39908,33.10556,854133
2000-03-02,32.60635,32.99463,32.20056,32.49834,410693
2000-03-03,32.60635,32.99463,32.60635,32.90413,371983
2000-03-06,33.10556,33.10556,32.10422,32.20056,312076
2000-03-07,31.79185,31.79185,31.0007,31.1963,204367
2000-03-08,30.49273,31.1963,30.49273,30.79343,539053
2000-03-09,31.0007,31.0007,29.49139,29.49139,319970
2000-03-10,29.80376,30.29714,29.49139,29.80376,556530
2000-03-13,28.49589,28.80534,26.60444,27.20028,319426
2000-03-14,27.90034,32.69977,27.60227,31.90279,1333709
2000-03-15,30.60367,32.79611,30.60367,31.40358,1056247
2000-03-16,32.99463,32.99463,31.49699,31.90279,649227
2000-03-17,32.79611,32.79611,31.1963,31.1963,383730
2000-03-20,31.10288,31.69843,31.10288,31.40358,361707
2000-03-21,31.1963,31.1963,30.40223,30.49273,127741
2000-03-22,31.79185,31.79185,30.49273,31.0007,190840
2000-03-23,31.0007,31.49699,30.79343,31.0007,235540
2000-03-24,31.49699,31.79185,30.69709,31.69843,271826
2000-03-27,32.49834,32.49834,32.20056,32.2969,402090
2000-03-28,32.2969,32.69977,32.2969,32.49834,305443
2000-03-29,32.49834,33.10556,32.39908,32.69977,364386
2000-03-30,32.20056,32.20056,30.40223,30.49273,252064
2000-03-31,30.10154,31.29264,30.10154,31.29264,365500
2000-04-03,31.49699,31.49699,30.19788,30.40223,155622
2000-04-04,29.99644,30.60367,29.30455,30.19788,167912
2000-04-05,30.19788,30.19788,28.99802,29.30455,177158
2000-04-06,29.99644,30.60367,29.99644,30.49273,85161
2000-04-07,30.49273,30.49273,29.80376,30.10154,217336
2000-04-10,29.99644,29.99644,29.39797,29.49139,169540
2000-04-11,28.99802,28.99802,28.30613,28.49589,134321
2000-04-12,29.30455,29.69867,29.20238,29.30455,207584
2000-04-13,28.49589,28.69733,28.30613,28.69733,195075
2000-04-14,28.90168,29.1002,28.19812,28.39955,261881
2000-04-17,26.10231,26.40154,24.69693,25.89941,487692
2000-04-18,27.49251,27.49251,25.99429,26.80733,340389
2000-04-19,27.10394,27.10394,25.89941,25.99429,302795
2000-04-20,26.30549,26.60444,26.30549,26.49467,165185
2000-04-25,27.308,27.49251,26.99651,27.39879,145359
2000-04-26,28.19812,28.90168,28.19812,28.49589,174801
2000-04-27,28.80534,29.30455,27.80692,28.49589,203555
2000-04-28,29.39797,29.99644,29.20238,29.99644,151859
2000-05-04,29.99644,30.40223,29.49139,30.10154,341090
2000-05-05,29.99644,30.29714,29.20238,29.80376,120706
2000-05-08,29.99644,29.99644,29.20238,29.49139,261457
2000-05-09,29.99644,30.10154,29.69867,29.9001,127721
2000-05-10,30.60367,31.79185,30.60367,31.79185,183736
2000-05-11,30.79343,31.99621,30.79343,31.90279,214524
2000-05-12,31.69843,32.10422,30.49273,31.69843,189971
2000-05-15,31.60501,31.60501,30.79343,31.40358,96672
2000-05-16,31.79185,33.29532,31.0007,32.99463,229167
2000-05-17,32.49834,32.49834,31.99621,32.49834,314825
2000-05-18,32.20056,32.39908,32.10422,32.20056,228501
2000-05-19,32.20056,32.69977,31.79185,32.69977,340334
2000-05-22,32.69977,32.69977,31.99621,32.2969,134690
2000-05-23,32.10422,32.10422,31.1963,31.40358,266054
2000-05-24,29.99644,30.69709,29.99644,30.60367,285253
2000-05-25,30.69709,31.29264,30.60367,31.29264,248999
2000-05-26,30.79343,31.29264,30.79343,31.10288,173782
2000-05-29,31.0007,31.99621,31.0007,31.60501,148381
2000-05-30,31.49699,31.60501,30.79343,31.29264,294141
2000-05-31,31.99621,31.99621,31.29264,31.29264,331292
2000-06-01,31.99621,31.99621,31.60501,31.79185,284159
2000-06-02,31.99621,31.99621,31.29264,31.79185,200867
2000-06-05,31.99621,31.99621,31.40358,31.60501,180644
2000-06-06,31.49699,31.79185,30.79343,31.49699,105326
2000-06-07,31.49699,32.2969,31.29264,32.2969,125860
2000-06-08,31.90279,32.2969,31.49699,31.99621,70069
2000-06-09,31.69843,31.90279,31.40358,31.69843,46279
2000-06-12,31.49699,31.49699,31.10288,31.40358,30927
2000-06-13,31.10288,31.49699,31.0007,31.40358,73430
2000-06-14,31.29264,31.60501,30.79343,30.79343,72569
2000-06-15,31.0007,31.60501,30.90144,31.0007,94115
2000-06-16,31.10288,31.29264,30.90144,31.0007,68988
2000-06-19,30.79343,30.90144,30.60367,30.90144,105661
2000-06-20,31.10288,31.49699,30.90144,31.49699,134647
2000-06-21,31.60501,32.10422,31.49699,32.10422,78174
2000-06-23,31.99621,32.10422,31.60501,31.90279,71936
2000-06-26,31.69843,32.90413,31.69843,32.69977,159697
2000-06-27,32.69977,33.49968,32.69977,32.79611,237717
2000-06-28,32.79611,32.90413,32.60635,32.60635,142802
2000-06-29,32.79611,32.79611,32.10422,32.10422,187365
2000-06-30,32.60635,32.60635,31.99621,32.10422,118613
2000-07-03,32.20056,32.60635,32.20056,32.2969,107293
2000-07-04,32.2969,32.39908,31.99621,32.39908,70657
2000-07-05,32.39908,32.49834,32.20056,32.20056,127827
2000-07-06,31.99621,32.2969,31.49699,32.2969,191976
2000-07-07,31.60501,31.60501,31.0007,31.1963,119269
2000-07-10,31.69843,31.79185,31.1963,31.1963,47864
2000-07-11,31.0007,31.0007,30.49273,30.90144,121248
2000-07-12,30.60367,31.0007,30.49273,30.60367,178219
2000-07-13,30.60367,30.60367,30.10154,30.19788,448960
2000-07-14,30.60367,30.60367,30.10154,30.40223,408745
2000-07-17,30.60367,30.69709,30.19788,30.29714,358446
2000-07-18,30.60367,31.29264,30.60367,30.69709,740096
2000-07-19,31.10288,31.69843,31.10288,31.1963,134358
2000-07-20,31.60501,31.60501,30.90144,31.0007,372998
2000-07-21,31.99621,31.99621,31.69843,31.90279,652213
2000-07-24,31.79185,31.79185,31.40358,31.40358,266253
2000-07-25,31.40358,31.40358,30.69709,31.1963,342582
2000-07-26,31.40358,31.40358,30.69709,30.79343,213312
2000-07-27,30.79343,31.10288,29.9001,30.19788,185451
2000-07-28,30.19788,30.19788,28.99802,29.60525,297442
2000-07-31,29.49139,29.49139,28.80534,28.80534,203699
2000-08-01,28.99802,28.99802,28.19812,28.49589,239679
2000-08-02,28.80534,29.39797,28.80534,29.20238,238729
2000-08-03,29.20238,29.20238,28.80534,28.99802,109232
2000-08-04,29.1002,29.60525,29.1002,29.39797,104455
2000-08-07,29.49139,29.49139,29.1002,29.39797,71687
2000-08-08,29.49139,29.9001,29.49139,29.9001,184323
2000-08-09,30.29714,30.90144,30.29714,30.49273,54584
2000-08-10,30.49273,30.60367,30.29714,30.29714,140302
2000-08-11,30.29714,30.29714,29.80376,29.80376,54035
2000-08-14,29.80376,30.10154,29.49139,29.99644,26787
2000-08-16,30.19788,30.69709,29.69867,30.49273,65899
2000-08-17,30.10154,30.10154,29.49139,29.69867,98578
2000-08-18,29.9001,29.9001,28.99802,29.80376,117669
2000-08-21,29.20238,29.69867,29.20238,29.60525,104796
2000-08-22,29.49139,30.10154,29.1002,29.99644,223492
2000-08-23,30.69709,31.1963,30.29714,30.69709,373688
2000-08-24,30.49273,30.60367,30.10154,30.29714,104860
2000-08-25,30.49273,30.90144,29.99644,30.49273,81889
2000-08-28,30.60367,30.60367,29.9001,30.10154,39556
2000-08-29,30.69709,30.69709,30.10154,30.69709,102857
2000-08-30,30.90144,31.69843,30.90144,31.29264,250260
2000-08-31,31.60501,31.60501,31.29264,31.40358,206458
2000-09-01,31.40358,31.40358,31.0007,31.40358,154946
2000-09-04,31.40358,31.40358,30.79343,30.79343,76153
2000-09-05,30.60367,30.60367,30.10154,30.19788,95546
2000-09-06,30.19788,30.19788,29.69867,30.10154,97803
2000-09-07,29.99644,30.10154,29.80376,29.9001,112179
2000-09-08,29.99644,29.99644,29.30455,29.30455,262383
2000-09-11,29.49139,29.49139,29.1002,29.20238,43980
2000-09-12,29.49139,30.60367,29.49139,30.49273,148914
2000-09-13,31.0007,31.69843,31.0007,31.69843,399257
2000-09-14,31.90279,32.69977,31.49699,32.60635,541239
2000-09-15,31.49699,31.79185,31.29264,31.69843,264067
2000-09-18,31.0007,31.40358,30.79343,30.90144,118587
2000-09-19,30.90144,31.29264,30.40223,30.60367,199521
2000-09-20,30.69709,30.69709,30.29714,30.29714,132897
2000-09-21,30.19788,30.19788,29.49139,29.60525,125671
2000-09-22,29.1002,29.60525,28.30613,28.90168,198115
2000-09-25,30.10154,30.10154,29.69867,29.80376,174000
2000-09-26,29.60525,29.60525,28.80534,29.1002,184946
2000-09-27,29.1002,29.39797,28.99802,29.30455,172919
2000-09-28,28.99802,28.99802,27.99668,28.60391,165715
2000-09-29,29.20238,29.30455,28.69733,28.69733,77046
2000-10-02,28.69733,28.90168,28.30613,28.30613,222431
2000-10-03,28.10178,28.10178,26.99651,27.49251,346734
2000-10-04,27.39879,27.39879,26.80733,26.90104,315756
2000-10-05,27.20028,27.49251,26.69756,26.90104,190836
2000-10-06,26.80733,26.80733,26.40154,26.40154,363256
2000-10-09,25.80482,25.80482,24.30515,24.60234,228289
2000-10-10,24.80436,24.80436,23.19637,23.60187,258609
2000-10-11,22.80401,22.99406,22.1962,22.80401,534691
2000-10-12,23.30468,24.10196,23.30468,23.69704,425171
2000-10-13,23.49386,23.80506,23.10179,23.30468,322102
2000-10-16,24.49432,25.10359,24.10196,24.69693,156716
2000-10-17,24.69693,25.69681,24.49432,25.39845,164808
2000-10-18,24.89982,25.19584,23.99423,24.19684,224084
2000-10-19,25.19584,25.60193,24.9947,25.19584,189212
2000-10-20,25.80482,26.10231,25.39845,26.10231,344459
2000-10-23,26.49467,26.69756,26.40154,26.49467,255423
2000-10-24,26.40154,26.40154,25.69681,25.80482,233598
2000-10-25,25.49362,25.49362,24.80436,24.89982,179705
2000-10-26,25.30357,25.69681,24.9947,24.9947,209222
2000-10-27,25.30357,25.30357,24.49432,24.9947,69807
2000-10-30,25.10359,25.10359,24.49432,24.60234,55081
2000-10-31,24.80436,25.49362,24.80436,25.19584,269614
2000-11-02,26.30549,26.49467,25.80482,26.40154,472241
2000-11-03,26.80733,26.80733,26.30549,26.49467,257969
2000-11-06,26.60444,27.10394,25.99429,26.99651,315283
2000-11-07,27.49251,27.49251,26.80733,26.99651,394195
2000-11-08,27.20028,27.20028,26.80733,26.90104,119512
2000-11-09,26.69756,26.69756,25.99429,26.19835,159277
2000-11-10,26.40154,26.40154,25.80482,26.10231,105740
2000-11-13,25.60193,25.60193,25.10359,25.49362,113523
2000-11-14,25.99429,25.99429,25.49362,25.99429,229901
2000-11-15,26.10231,26.30549,25.49362,25.99429,229087
2000-11-16,26.10231,26.80733,25.69681,26.69756,118386
2000-11-17,26.30549,26.69756,25.60193,25.99429,233556
2000-11-20,26.10231,26.80733,26.10231,26.40154,196755
2000-11-21,26.49467,26.69756,26.30549,26.60444,147887
2000-11-22,26.10231,26.40154,25.99429,26.19835,158346
